id,user_id,session_id,timestamp,health_profile,product_id,product_name,barcode,category,ingredients,season,action,dlc_days,hour,cart_id,order_id,quantity,price
933,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_215,26:10.7,Diabetes,94,Chicken thighs,2502000014,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,283,6,32,,1,565
1031,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_372,54:00.9,Diabetes,106,Chicken thighs,2502000026,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,270,19,32,,1,295
1175,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_468,55:45.5,Diabetes,123,Lamb chops,2502000043,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,314,13,32,,1,810
1204,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_144,04:16.1,Diabetes,126,Kefta meatballs,2502000046,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,143,9,32,,1,975
1224,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_448,59:32.5,Diabetes,128,Whole chicken,2502000048,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,199,9,32,,1,975
871,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_3,48:49.2,None,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,163,15,35,,1,870
1096,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_211,07:24.9,None,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,325,17,35,,1,545
1478,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_37,34:37.7,None,155,Ground beef 5% fat,2502000075,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,369,20,35,,1,325
1385,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_258,18:09.7,None,145,Couscous meat,2502000065,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,124,20,15,,1,710
1419,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_284,04:04.4,Gluten intolerance,149,Turkey escalope,2502000069,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,237,11,14,,1,820
827,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_137,58:01.6,Nut allergy,82,Chicken thighs,2502000002,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,385,23,30,,1,705
872,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_310,53:18.8,Nut allergy,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,162,20,30,,1,870
1002,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_421,25:24.4,Nut allergy,102,Kefta meatballs,2502000022,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,379,13,30,,1,445
1082,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_271,59:55.8,Nut allergy,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,325,9,27,,1,725
184,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_76,04:23.8,None,3,Carrots bulk,2501000003,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,149,5,,,,175
1153,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_235,43:23.1,Nut allergy,121,Couscous meat,2502000041,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,330,7,27,,1,795
1083,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_169,34:32.2,Diabetes. Lactose intolerance,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,327,6,24,,1,725
1451,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_122,42:44.1,Diabetes. Lactose intolerance,152,Whole chicken,2502000072,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,319,16,24,,1,705
1501,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_375,46:11.5,Obesity. Gluten intolerance,157,Couscous meat,2502000077,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,101,20,17,,1,690
1243,122f96c6-46ef-43a8-a3d7-db08fb1046e7,sess_364,31:25.9,High blood pressure,129,Chicken breast slices,2502000049,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,343,19,8,,1,875
1422,122f96c6-46ef-43a8-a3d7-db08fb1046e7,sess_59,26:36.3,High blood pressure,149,Turkey escalope,2502000069,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,187,12,8,,1,820
1085,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_45,07:19.3,Gluten intolerance,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,303,20,36,,1,725
1379,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_256,59:44.7,Gluten intolerance,144,Ground beef 15% fat,2502000064,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,103,21,36,,1,245
1271,ee73349d-e874-4754-aafb-1bce58c348f7,sess_40,21:28.7,Diabetes,132,Ground beef 15% fat,2502000052,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,145,9,13,,1,435
1515,ee73349d-e874-4754-aafb-1bce58c348f7,sess_325,37:03.6,Diabetes,158,Merguez sausages,2502000078,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,368,13,13,,1,440
874,605f365b-375a-444d-b499-455d324615fd,sess_323,25:20.1,High cholesterol,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,106,16,21,,1,870
1087,605f365b-375a-444d-b499-455d324615fd,sess_297,27:23.3,High cholesterol,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,325,22,21,,1,725
1499,32c1512b-c890-477c-b126-9bdc97d9ea98,sess_411,05:58.0,Gluten intolerance,157,Couscous meat,2502000077,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,114,8,40,,1,690
1098,605f365b-375a-444d-b499-455d324615fd,sess_5,53:28.0,High cholesterol,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,401,13,21,,1,545
1169,605f365b-375a-444d-b499-455d324615fd,sess_61,43:56.5,High cholesterol,122,Merguez sausages,2502000042,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,190,10,21,,1,550
1260,605f365b-375a-444d-b499-455d324615fd,sess_350,49:01.5,High cholesterol,131,Ground beef 5% fat,2502000051,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,120,21,21,,1,960
836,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_411,05:30.6,None,83,Ground beef 5% fat,2502000003,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,262,8,15,,1,720
1381,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_258,50:35.4,Lactose intolerance,144,Ground beef 15% fat,2502000064,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,137,22,39,,1,245
1437,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_480,39:52.1,Lactose intolerance,150,Kefta meatballs,2502000070,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,110,14,39,,1,715
1147,fc9946fb-552f-4460-87b5-d469d3a04815,sess_137,38:14.4,Lactose intolerance,120,Ground beef 15% fat,2502000040,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,280,7,53,,1,925
1159,fc9946fb-552f-4460-87b5-d469d3a04815,sess_467,08:25.0,Lactose intolerance,121,Couscous meat,2502000041,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,340,19,53,,1,795
1462,fc9946fb-552f-4460-87b5-d469d3a04815,sess_231,36:22.2,Lactose intolerance,153,Chicken breast slices,2502000073,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,228,15,53,,1,985
1148,40631c98-0f96-44d3-ae39-770db02e1855,sess_469,28:07.7,Vegan,120,Ground beef 15% fat,2502000040,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,276,8,19,,1,925
853,c64a7102-1c12-4877-81bf-99c045d5073f,sess_98,33:23.8,Keto diet,85,Couscous meat,2502000005,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,134,10,55,,1,805
893,c64a7102-1c12-4877-81bf-99c045d5073f,sess_154,32:06.5,Keto diet,89,Turkey escalope,2502000009,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,399,16,55,,1,345
1054,c64a7102-1c12-4877-81bf-99c045d5073f,sess_330,27:20.4,Keto diet,108,Ground beef 15% fat,2502000028,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,218,15,55,,1,710
1110,c64a7102-1c12-4877-81bf-99c045d5073f,sess_87,14:52.3,Keto diet,115,Kefta meatballs,2502000035,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,245,16,55,,1,430
854,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_213,29:49.4,None,85,Couscous meat,2502000005,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,103,8,22,,1,805
961,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_345,09:33.2,None,96,Ground beef 15% fat,2502000016,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,212,15,22,,1,915
1235,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_65,27:42.3,None,128,Whole chicken,2502000048,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,165,13,22,,1,975
1254,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_92,37:28.2,None,130,Chicken thighs,2502000050,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,337,7,22,,1,675
1183,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_412,00:41.1,Obesity. Diabetes,123,Lamb chops,2502000043,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,322,21,10,,1,810
1464,69663972-3579-4cfa-a2e2-a1b47e76cec6,sess_420,26:44.2,Obesity. Diabetes,153,Chicken breast slices,2502000073,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,242,19,10,,1,985
1007,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_432,00:42.9,Nut allergy,102,Kefta meatballs,2502000022,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,371,20,112,,1,445
1056,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_104,56:13.6,Nut allergy,108,Ground beef 15% fat,2502000028,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,241,10,112,,1,710
877,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_178,13:56.1,Seafood allergy,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,158,16,37,,1,870
1058,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_389,55:29.2,Seafood allergy,108,Ground beef 15% fat,2502000028,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,185,11,37,,1,710
1487,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_464,45:42.1,Seafood allergy,155,Ground beef 5% fat,2502000075,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,340,14,37,,1,325
1497,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_285,15:16.2,Seafood allergy,156,Ground beef 15% fat,2502000076,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,121,18,37,,1,430
1528,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_6,23:43.0,Seafood allergy,159,Lamb chops,2502000079,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,368,13,37,,1,890
878,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_131,21:31.5,Celiac disease,87,Lamb chops,2502000007,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,109,19,16,,1,870
915,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_141,08:04.3,Celiac disease,92,Whole chicken,2502000012,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,292,9,16,,1,800
940,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_93,34:18.1,Celiac disease,94,Chicken thighs,2502000014,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,333,23,16,,1,565
1195,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_271,54:37.7,Celiac disease,124,Beef tenderloin,2502000044,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,336,17,16,,1,215
1245,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_38,54:19.8,Celiac disease,129,Chicken breast slices,2502000049,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,355,10,16,,1,875
963,ee1da77e-2c80-432b-a80d-2d847a577891,sess_332,06:44.1,High cholesterol,96,Ground beef 15% fat,2502000016,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,199,19,7,,1,915
1046,ee1da77e-2c80-432b-a80d-2d847a577891,sess_23,28:03.6,High cholesterol,107,Ground beef 5% fat,2502000027,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,323,8,7,,1,420
1518,ee1da77e-2c80-432b-a80d-2d847a577891,sess_313,36:28.2,High cholesterol,158,Merguez sausages,2502000078,Meat & Poultry,Halal meat. No additives,Winter,add_to_cart,367,11,7,,1,440
1537,ee1da77e-2c80-432b-a80d-2d847a577891,sess_396,32:33.3,High cholesterol,160,Beef tenderloin,2502000080,Meat & Poultry,Halal meat. No additives,Spring,add_to_cart,302,15,7,,1,785
1446,ee73349d-e874-4754-aafb-1bce58c348f7,sess_166,13:45.0,Diabetes,151,Kefta meatballs,2502000071,Meat & Poultry,Halal meat. No additives,Winter,purchase,351,17,13,84,1,825
609,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_497,58:36.9,Gluten intolerance,60,Pears 1kg,2501100060,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,201,14,14,433,1,140
2175,ee73349d-e874-4754-aafb-1bce58c348f7,sess_410,17:03.8,Diabetes,235,Petit suisse cheese,2504000035,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,253,10,13,34,1,290
1678,ee73349d-e874-4754-aafb-1bce58c348f7,sess_4,59:33.4,Diabetes,178,Sea bream,2503000018,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,314,19,13,86,1,1005
2142,ee73349d-e874-4754-aafb-1bce58c348f7,sess_430,46:02.7,Diabetes,231,Semi-skimmed milk 1L,2504000031,Dairy Products,Pasteurized milk. Lactic ferments,Spring,purchase,217,16,13,496,1,375
755,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_219,03:34.9,Nut allergy,75,Clementines 1kg,2501100075,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,237,6,112,437,1,125
1681,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_72,26:15.7,Nut allergy,178,Sea bream,2503000018,Fish & Seafood,Fresh fish. Daily catch,Spring,purchase,292,19,112,140,1,1005
122,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_132,21:04.9,Seafood allergy,11,Potatoes bulk,2501000011,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,201,12,37,459,1,110
1819,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_441,48:37.3,Celiac disease,195,Shrimp,2503000035,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,129,17,16,75,1,1250
1919,076e2764-98c5-491e-b7f7-a7d41ed5f4e9,sess_159,09:31.2,None,205,Petit suisse cheese,2504000005,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,301,12,22,280,1,85
1597,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_435,04:41.5,Diabetes,169,Mackerel,2503000009,Fish & Seafood,Fresh fish. Daily catch,Spring,purchase,72,20,47,503,1,1465
752,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_73,43:26.5,Nut allergy,75,Clementines 1kg,2501100075,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,285,6,30,185,1,125
1857,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_372,52:45.3,Nut allergy,199,Whiting,2503000039,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,345,19,30,368,1,435
1698,8b1286e0-ed94-43a0-8894-933a96b3b969,sess_35,43:45.8,Obesity,181,Tuna,2503000021,Fish & Seafood,Fresh fish. Daily catch,Spring,add_to_cart,268,5,38,,1,450
512,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_177,24:54.3,Nut allergy,33,Carrots bulk,2501000033,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,199,18,30,211,1,155
646,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_150,38:05.2,Nut allergy,64,Golden apples 1kg,2501100064,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,210,23,30,294,1,250
116,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_267,49:54.9,Nut allergy,11,Potatoes bulk,2501000011,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,196,16,30,136,1,110
59,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_343,47:34.8,Obesity. Gluten intolerance,736,Selecto,2508000046,Beverages,Water. Sugar. Natural flavors,Spring,purchase,193,9,17,148,1,165
400,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_292,47:38.6,None,38,Cucumbers bulk,2501000038,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,274,11,35,172,1,130
1554,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_299,33:44.6,None,162,Sea bream,2503000002,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,159,10,35,353,1,935
361,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_139,48:05.6,None,25,Green peppers bulk,2501000025,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,271,11,35,210,1,145
1936,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_441,58:08.1,None,207,Grated emmental,2504000007,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,342,13,35,225,1,180
1604,313a9d3f-210f-4178-b836-017d55c6d8b1,sess_97,22:31.8,None,170,Sea bream,2503000010,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,242,8,35,116,1,1015
662,32c1512b-c890-477c-b126-9bdc97d9ea98,sess_426,54:56.4,Gluten intolerance,66,Oranges 1kg,2501100066,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,241,9,40,62,1,125
2081,32c1512b-c890-477c-b126-9bdc97d9ea98,sess_353,09:37.5,Gluten intolerance,225,Lben buttermilk,2504000025,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,321,9,40,248,1,100
788,40631c98-0f96-44d3-ae39-770db02e1855,sess_59,53:18.7,Vegan,78,Strawberries 1kg,2501100078,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,107,23,19,465,1,190
1606,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_73,29:19.7,Diabetes. Lactose intolerance,170,Sea bream,2503000010,Fish & Seafood,Fresh fish. Daily catch,Spring,purchase,223,19,24,328,1,1015
1345,64babb01-1cca-4d6f-86cd-76ae3d9bc2ee,sess_45,57:48.5,Vegetarian,221,Camembert cheese,2504000021,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,306,20,156,411,1,85
1540,6a3cae51-96f0-4c71-b455-ee972fdd4efd,sess_403,06:31.5,Lactose intolerance,161,Mackerel,2503000001,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,161,8,87,21,1,360
1720,6f56871a-5649-48e7-b3b8-d7216817288c,sess_230,32:01.3,Nut allergy. Lactose intolerance,183,Whiting,2503000023,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,266,15,82,228,1,995
447,6f56871a-5649-48e7-b3b8-d7216817288c,sess_142,45:34.5,Nut allergy. Lactose intolerance,44,Pears 1kg,2501100044,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,159,23,82,266,1,110
1822,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_229,47:18.7,Nut allergy,196,Squid,2503000036,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,154,9,72,14,1,575
2113,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_205,39:23.9,Nut allergy,229,Eggs 6pcs,2504000029,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,225,17,72,198,1,260
1853,7decf8bb-2d5a-41df-926e-2513271e9fb5,sess_270,26:00.7,Nut allergy,199,Whiting,2503000039,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,311,23,72,88,1,435
1593,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_276,35:11.9,Seafood allergy,168,Sardines,2503000008,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,387,18,37,215,1,360
298,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_303,41:22.8,Seafood allergy,18,Cucumbers bulk,2501000018,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,211,19,37,237,1,105
111,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_94,34:20.8,Keto diet,10,Round tomatoes bulk,2501000010,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,233,22,50,218,1,175
276,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_179,27:24.7,Keto diet,16,Eggplants bulk,2501000016,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,377,23,50,393,1,70
580,9e81b4d0-36eb-4253-af33-27e25ef71e3c,sess_1,34:10.5,None,57,Bananas 1kg,2501100057,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,282,14,15,300,1,260
460,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_166,22:57.6,Diabetes,46,Strawberries 1kg,2501100046,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,321,17,32,315,1,325
1846,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_36,32:56.3,Diabetes,198,Whiting,2503000038,Fish & Seafood,Fresh fish. Daily catch,Spring,purchase,231,6,32,329,1,780
515,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_82,17:05.6,Gluten intolerance,33,Carrots bulk,2501000033,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,214,9,36,189,1,155
602,d02a3cce-e0d4-4c96-ab79-6e9452ad6d31,sess_440,03:44.8,Celiac disease,59,Clementines 1kg,2501100059,Fruits & Vegetables,Fresh products. No preservatives,Winter,purchase,300,6,23,360,1,285
1695,dcf682cf-6760-4f05-b153-33fe78ae5334,sess_299,21:14.8,Obesity,181,Tuna,2503000021,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,324,20,9,31,1,450
750,dcf682cf-6760-4f05-b153-33fe78ae5334,sess_47,36:19.3,Obesity,75,Clementines 1kg,2501100075,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,221,14,9,308,1,125
22,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_24,59:26.0,None,165,Tuna,2503000005,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,354,17,110,241,1,830
1755,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_128,52:13.9,Gluten intolerance,188,Squid,2503000028,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,156,14,14,23,1,1215
368,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_57,05:54.7,Gluten intolerance,34,Zucchini bulk,2501000034,Fruits & Vegetables,Fresh products. No preservatives,Spring,purchase,284,18,14,325,1,65
1868,8b1286e0-ed94-43a0-8894-933a96b3b969,sess_166,42:12.7,Obesity,200,Sardines,2503000040,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,348,0,38,109,1,1285
1886,8b1286e0-ed94-43a0-8894-933a96b3b969,sess_250,18:52.3,Obesity,202,Plain yogurt,2504000002,Dairy Products,Pasteurized milk. Lactic ferments,Spring,purchase,285,0,38,326,1,55
1896,94f42f1e-fb08-499a-ad5d-4c5030263265,sess_266,35:17.9,Obesity,203,Fruit yogurt,2504000003,Dairy Products,Pasteurized milk. Lactic ferments,Spring,purchase,99,4,31,333,1,75
2112,c52a59e6-19cb-43bd-a94b-f079267ebf21,sess_270,10:41.2,Diabetes,229,Eggs 6pcs,2504000029,Dairy Products,Pasteurized milk. Lactic ferments,Winter,purchase,209,3,32,395,1,260
1869,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_449,25:15.2,Nut allergy,200,Sardines,2503000040,Fish & Seafood,Fresh fish. Daily catch,Winter,purchase,389,5,27,33,1,1285
