id,barcode,name,price,category_name,brand,supplier,expiration_date,allergens,Ingredients vary by product,tags
869,2510000039,Crackers,75,Appetizers & Snacks,Kser,El Baraka Butchery,7/7/2026 1:22,[],Natural ingredients,"[""snack"". ""appetizer""]"
870,2510000040,Plain chips,270,Appetizers & Snacks,Kser,El Baraka Butchery,7/19/2026 11:30,[],Natural ingredients,"[""snack"". ""appetizer""]"
871,2510000041,Barbecue chips,205,Appetizers & Snacks,El Mordjene,El Baraka Butchery,10/24/2026 6:38,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
872,2510000042,Roasted peanuts,90,Appetizers & Snacks,Kser,El Baraka Butchery,1/1/2027 22:02,[],Natural ingredients,"[""snack"". ""appetizer""]"
873,2510000043,Pistachios,100,Appetizers & Snacks,El Mordjene,El Baraka Butchery,11/24/2026 7:50,[],Natural ingredients,"[""snack"". ""appetizer""]"
874,2510000044,Roasted almonds,85,Appetizers & Snacks,Kser,El Baraka Butchery,12/23/2026 14:44,[],Natural ingredients,"[""snack"". ""appetizer""]"
875,2510000045,Spicy olives,120,Appetizers & Snacks,Kser,El Baraka Butchery,8/8/2026 4:58,[],Natural ingredients,"[""snack"". ""appetizer""]"
876,2510000046,Appetizer biscuits,95,Appetizers & Snacks,Kser,El Baraka Butchery,1/5/2027 13:35,"[""gluten""]",Natural ingredients,"[""snack"". ""appetizer""]"
877,2510000047,Crackers,110,Appetizers & Snacks,Kser,El Baraka Butchery,12/21/2026 21:57,"[""peanuts""]",Natural ingredients,"[""snack"". ""appetizer""]"
878,2510000048,Plain chips,55,Appetizers & Snacks,Kser,El Baraka Butchery,11/12/2026 7:19,[],Natural ingredients,"[""snack"". ""appetizer""]"
879,2510000049,Barbecue chips,205,Appetizers & Snacks,Kser,El Baraka Butchery,12/29/2026 7:26,[],Natural ingredients,"[""snack"". ""appetizer""]"
880,2510000050,Roasted peanuts,110,Appetizers & Snacks,Kser,El Baraka Butchery,1/25/2027 19:47,[],Natural ingredients,"[""snack"". ""appetizer""]"
881,2511000001,Toothbrush,325,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
882,2511000002,Shampoo,305,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
883,2511000003,Liquid soap,290,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
884,2511000004,Deodorant,400,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
885,2511000005,Shower gel,240,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
886,2511000006,Moisturizer,370,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
887,2511000007,Disposable razor,125,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
888,2511000008,Shaving foam,145,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
889,2511000009,Wipes,385,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
890,2511000010,Cotton swabs,145,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
891,2511000011,Toilet paper,180,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
892,2511000012,Toothpaste,55,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
893,2511000013,Toothbrush,240,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
894,2511000014,Shampoo,120,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
895,2511000015,Liquid soap,115,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
896,2511000016,Deodorant,435,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
897,2511000017,Shower gel,185,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
898,2511000018,Moisturizer,180,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
899,2511000019,Disposable razor,150,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
900,2511000020,Shaving foam,410,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
901,2511000021,Wipes,175,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
902,2511000022,Cotton swabs,445,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
903,2511000023,Toilet paper,445,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
904,2511000024,Toothpaste,365,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
905,2511000025,Toothbrush,295,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
906,2511000026,Shampoo,100,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
907,2511000027,Liquid soap,135,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
908,2511000028,Deodorant,370,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
909,2511000029,Shower gel,115,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
910,2511000030,Moisturizer,280,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
911,2511000031,Disposable razor,420,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
912,2511000032,Shaving foam,110,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
913,2511000033,Wipes,310,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
914,2511000034,Cotton swabs,245,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
915,2511000035,Toilet paper,335,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
916,2511000036,Toothpaste,385,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
917,2511000037,Toothbrush,285,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
918,2511000038,Shampoo,215,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
919,2511000039,Liquid soap,330,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
920,2511000040,Deodorant,370,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
921,2511000041,Shower gel,325,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
922,2511000042,Moisturizer,55,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
923,2511000043,Disposable razor,75,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
924,2511000044,Shaving foam,205,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
925,2511000045,Wipes,385,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
926,2511000046,Cotton swabs,310,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
927,2511000047,Toilet paper,190,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
928,2511000048,Toothpaste,210,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
929,2511000049,Toothbrush,300,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
930,2511000050,Shampoo,105,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
931,2511000051,Liquid soap,390,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
932,2511000052,Deodorant,185,Hygiene & Beauty,Dove,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
933,2511000053,Shower gel,290,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
934,2511000054,Moisturizer,220,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
935,2511000055,Disposable razor,310,Hygiene & Beauty,Lux,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
936,2511000056,Shaving foam,185,Hygiene & Beauty,Signal,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
937,2511000057,Wipes,285,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
938,2511000058,Cotton swabs,370,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
939,2511000059,Toilet paper,320,Hygiene & Beauty,Nivea,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
940,2511000060,Toothpaste,250,Hygiene & Beauty,Colgate,Fresh Catch,12/31/2029 0:00,[],Natural ingredients,"[""hygiene""]"
941,2512000001,Fabric softener,355,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
942,2512000002,Dish soap,225,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
943,2512000003,Floor cleaner,290,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
944,2512000004,Bleach,275,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
945,2512000005,Sponges,150,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
946,2512000006,Garbage bags,155,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
947,2512000007,Cloths,75,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
948,2512000008,Liquid laundry detergent,120,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
949,2512000009,Fabric softener,400,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
950,2512000010,Dish soap,380,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
951,2512000011,Floor cleaner,265,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
952,2512000012,Bleach,525,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
953,2512000013,Sponges,205,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
954,2512000014,Garbage bags,190,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
955,2512000015,Cloths,370,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
956,2512000016,Liquid laundry detergent,495,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
957,2512000017,Fabric softener,465,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
958,2512000018,Dish soap,290,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
959,2512000019,Floor cleaner,205,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
960,2512000020,Bleach,370,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
961,2512000021,Sponges,135,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
962,2512000022,Garbage bags,395,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
963,2512000023,Cloths,525,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
964,2512000024,Liquid laundry detergent,395,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
965,2512000025,Fabric softener,325,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
966,2512000026,Dish soap,95,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
967,2512000027,Floor cleaner,430,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
968,2512000028,Bleach,260,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
969,2512000029,Sponges,535,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
970,2512000030,Garbage bags,305,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
971,2512000031,Cloths,540,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
972,2512000032,Liquid laundry detergent,520,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
973,2512000033,Fabric softener,125,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
974,2512000034,Dish soap,480,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
975,2512000035,Floor cleaner,275,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
976,2512000036,Bleach,515,Household Cleaning,Ajax,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
977,2512000037,Sponges,450,Household Cleaning,Paic,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
978,2512000038,Garbage bags,365,Household Cleaning,Cif,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
979,2512000039,Cloths,290,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
980,2512000040,Liquid laundry detergent,450,Household Cleaning,Omo,Soummam Dairy,12/31/2029 0:00,[],Natural ingredients,"[""cleaning""]"
981,2513000001,Diapers size 4,855,Baby & Child,Pampers,The Crown Bakery,1/3/2027 0:29,"[""lactose""]",Natural ingredients,"[""baby""]"
982,2513000002,Infant formula 1st age,445,Baby & Child,Pampers,The Crown Bakery,7/22/2026 23:11,"[""lactose""]",Natural ingredients,"[""baby""]"
983,2513000003,Infant formula 2nd age,1435,Baby & Child,Pampers,The Crown Bakery,6/15/2026 20:52,"[""lactose""]",Natural ingredients,"[""baby""]"
984,2513000004,Baby food jars vegetables,1675,Baby & Child,Pampers,The Crown Bakery,10/17/2026 10:27,"[""lactose""]",Natural ingredients,"[""baby""]"
985,2513000005,Baby wipes,260,Baby & Child,Pampers,The Crown Bakery,12/4/2026 2:09,"[""lactose""]",Natural ingredients,"[""baby""]"
986,2513000006,Diapers size 3,1215,Baby & Child,Pampers,The Crown Bakery,8/23/2026 19:32,"[""lactose""]",Natural ingredients,"[""baby""]"
987,2513000007,Diapers size 4,1370,Baby & Child,Pampers,The Crown Bakery,6/13/2026 20:53,"[""lactose""]",Natural ingredients,"[""baby""]"
988,2513000008,Infant formula 1st age,735,Baby & Child,Pampers,The Crown Bakery,1/31/2027 10:26,"[""lactose""]",Natural ingredients,"[""baby""]"
989,2513000009,Infant formula 2nd age,1000,Baby & Child,Pampers,The Crown Bakery,10/7/2026 6:24,"[""lactose""]",Natural ingredients,"[""baby""]"
990,2513000010,Baby food jars vegetables,890,Baby & Child,Pampers,The Crown Bakery,2/4/2027 16:09,"[""lactose""]",Natural ingredients,"[""baby""]"
991,2513000011,Baby wipes,405,Baby & Child,Pampers,The Crown Bakery,1/1/2027 5:42,"[""lactose""]",Natural ingredients,"[""baby""]"
992,2513000012,Diapers size 3,610,Baby & Child,Pampers,The Crown Bakery,7/24/2026 20:18,"[""lactose""]",Natural ingredients,"[""baby""]"
993,2513000013,Diapers size 4,1430,Baby & Child,Pampers,The Crown Bakery,11/3/2026 10:25,"[""lactose""]",Natural ingredients,"[""baby""]"
994,2513000014,Infant formula 1st age,400,Baby & Child,Pampers,The Crown Bakery,2/7/2027 14:00,"[""lactose""]",Natural ingredients,"[""baby""]"
995,2513000015,Infant formula 2nd age,455,Baby & Child,Pampers,The Crown Bakery,7/23/2026 18:38,"[""lactose""]",Natural ingredients,"[""baby""]"
996,2513000016,Baby food jars vegetables,520,Baby & Child,Pampers,The Crown Bakery,9/18/2026 21:16,"[""lactose""]",Natural ingredients,"[""baby""]"
997,2513000017,Baby wipes,1335,Baby & Child,Pampers,The Crown Bakery,10/11/2026 15:45,"[""lactose""]",Natural ingredients,"[""baby""]"
998,2513000018,Diapers size 3,1070,Baby & Child,Pampers,The Crown Bakery,8/19/2026 19:43,"[""lactose""]",Natural ingredients,"[""baby""]"
999,2513000019,Diapers size 4,1700,Baby & Child,Pampers,The Crown Bakery,10/26/2026 6:20,"[""lactose""]",Natural ingredients,"[""baby""]"
1000,2513000020,Infant formula 1st age,965,Baby & Child,Pampers,The Crown Bakery,10/16/2026 19:41,"[""lactose""]",Natural ingredients,"[""baby""]"
1001,2513000021,Infant formula 2nd age,1350,Baby & Child,Pampers,The Crown Bakery,2/6/2027 5:46,"[""lactose""]",Natural ingredients,"[""baby""]"
1002,2513000022,Baby food jars vegetables,1340,Baby & Child,Pampers,The Crown Bakery,8/2/2026 2:55,"[""lactose""]",Natural ingredients,"[""baby""]"
1003,2513000023,Baby wipes,235,Baby & Child,Pampers,The Crown Bakery,9/17/2026 3:46,"[""lactose""]",Natural ingredients,"[""baby""]"
1004,2513000024,Diapers size 3,1345,Baby & Child,Pampers,The Crown Bakery,9/30/2026 8:29,"[""lactose""]",Natural ingredients,"[""baby""]"
1005,2513000025,Diapers size 4,955,Baby & Child,Pampers,The Crown Bakery,10/23/2026 22:01,"[""lactose""]",Natural ingredients,"[""baby""]"
1006,2513000026,Infant formula 1st age,625,Baby & Child,Pampers,The Crown Bakery,7/31/2026 21:39,"[""lactose""]",Natural ingredients,"[""baby""]"
1007,2513000027,Infant formula 2nd age,525,Baby & Child,Pampers,The Crown Bakery,7/30/2026 22:26,"[""lactose""]",Natural ingredients,"[""baby""]"
1008,2513000028,Baby food jars vegetables,1360,Baby & Child,Pampers,The Crown Bakery,8/19/2026 8:34,"[""lactose""]",Natural ingredients,"[""baby""]"
1009,2513000029,Baby wipes,295,Baby & Child,Pampers,The Crown Bakery,10/22/2026 1:53,"[""lactose""]",Natural ingredients,"[""baby""]"
1010,2513000030,Diapers size 3,1260,Baby & Child,Pampers,The Crown Bakery,1/18/2027 5:47,"[""lactose""]",Natural ingredients,"[""baby""]"
1011,2514000001,Spinach,160,Frozen Foods,Findus,Cevital Agro,6/24/2026 6:10,[],Natural ingredients,"[""frozen""]"
1012,2514000002,French fries,520,Frozen Foods,Findus,Cevital Agro,6/14/2026 2:30,[],Natural ingredients,"[""frozen""]"
1013,2514000003,Breaded fish,375,Frozen Foods,Findus,Cevital Agro,6/6/2026 4:34,[],Natural ingredients,"[""frozen""]"
1014,2514000004,Frozen pizza,680,Frozen Foods,Artic,Cevital Agro,6/12/2026 19:27,[],Natural ingredients,"[""frozen""]"
1015,2514000005,Vanilla ice cream,180,Frozen Foods,Artic,Cevital Agro,8/24/2026 6:12,[],Natural ingredients,"[""frozen""]"
1016,2514000006,Lemon sorbet,445,Frozen Foods,Findus,Cevital Agro,12/4/2026 17:46,[],Natural ingredients,"[""frozen""]"
1017,2514000007,Couscous vegetables,705,Frozen Foods,Findus,Cevital Agro,8/23/2026 19:25,[],Natural ingredients,"[""frozen""]"
1018,2514000008,Peas,570,Frozen Foods,Findus,Cevital Agro,10/17/2026 4:39,[],Natural ingredients,"[""frozen""]"
1019,2514000009,Spinach,730,Frozen Foods,Findus,Cevital Agro,9/6/2026 23:11,[],Natural ingredients,"[""frozen""]"
1020,2514000010,French fries,340,Frozen Foods,Artic,Cevital Agro,2/12/2027 5:39,[],Natural ingredients,"[""frozen""]"
1021,2514000011,Breaded fish,500,Frozen Foods,Findus,Cevital Agro,1/27/2027 16:53,[],Natural ingredients,"[""frozen""]"
1022,2514000012,Frozen pizza,465,Frozen Foods,Artic,Cevital Agro,7/4/2026 13:06,"[""gluten""]",Natural ingredients,"[""frozen""]"
1023,2514000013,Vanilla ice cream,710,Frozen Foods,Findus,Cevital Agro,5/28/2026 4:08,"[""gluten""]",Natural ingredients,"[""frozen""]"
1024,2514000014,Lemon sorbet,660,Frozen Foods,Findus,Cevital Agro,2/12/2027 5:42,[],Natural ingredients,"[""frozen""]"
1025,2514000015,Couscous vegetables,170,Frozen Foods,Findus,Cevital Agro,1/23/2027 5:34,[],Natural ingredients,"[""frozen""]"
1026,2514000016,Peas,335,Frozen Foods,Findus,Cevital Agro,5/20/2026 8:22,[],Natural ingredients,"[""frozen""]"
1027,2514000017,Spinach,230,Frozen Foods,Findus,Cevital Agro,11/10/2026 20:10,[],Natural ingredients,"[""frozen""]"
1028,2514000018,French fries,355,Frozen Foods,Findus,Cevital Agro,12/17/2026 23:52,[],Natural ingredients,"[""frozen""]"
1029,2514000019,Breaded fish,685,Frozen Foods,Findus,Cevital Agro,12/25/2026 16:10,[],Natural ingredients,"[""frozen""]"
1030,2514000020,Frozen pizza,480,Frozen Foods,Findus,Cevital Agro,10/10/2026 15:41,[],Natural ingredients,"[""frozen""]"
1031,2514000021,Vanilla ice cream,645,Frozen Foods,Findus,Cevital Agro,5/31/2026 6:13,[],Natural ingredients,"[""frozen""]"
1032,2514000022,Lemon sorbet,535,Frozen Foods,Artic,Cevital Agro,12/8/2026 16:11,[],Natural ingredients,"[""frozen""]"
1033,2514000023,Couscous vegetables,750,Frozen Foods,Findus,Cevital Agro,12/18/2026 23:21,"[""gluten""]",Natural ingredients,"[""frozen""]"
1034,2514000024,Peas,165,Frozen Foods,Findus,Cevital Agro,10/24/2026 9:06,[],Natural ingredients,"[""frozen""]"
1035,2514000025,Spinach,510,Frozen Foods,Findus,Cevital Agro,5/22/2026 2:53,[],Natural ingredients,"[""frozen""]"
1036,2514000026,French fries,425,Frozen Foods,Findus,Cevital Agro,11/6/2026 12:46,[],Natural ingredients,"[""frozen""]"
1037,2514000027,Breaded fish,395,Frozen Foods,Findus,Cevital Agro,1/23/2027 2:31,[],Natural ingredients,"[""frozen""]"
1038,2514000028,Frozen pizza,525,Frozen Foods,Findus,Cevital Agro,7/10/2026 12:24,[],Natural ingredients,"[""frozen""]"
1039,2514000029,Vanilla ice cream,615,Frozen Foods,Artic,Cevital Agro,7/10/2026 22:39,[],Natural ingredients,"[""frozen""]"
1040,2514000030,Lemon sorbet,200,Frozen Foods,Findus,Cevital Agro,6/24/2026 2:58,[],Natural ingredients,"[""frozen""]"
1041,2515000001,Chia seeds,355,Organic & Dietetic,BioVie,Danone Algeria,10/14/2026 23:22,[],Natural ingredients,"[""organic"". ""dietetic""]"
1042,2515000002,Oat flakes,210,Organic & Dietetic,BioVie,Danone Algeria,7/8/2026 21:12,[],Natural ingredients,"[""organic"". ""dietetic""]"
1043,2515000003,Protein bar,305,Organic & Dietetic,BioVie,Danone Algeria,11/9/2026 8:40,[],Natural ingredients,"[""organic"". ""dietetic""]"
1044,2515000004,Detox juice,790,Organic & Dietetic,BioVie,Danone Algeria,2/10/2027 16:17,[],Natural ingredients,"[""organic"". ""dietetic""]"
1045,2515000005,Organic green tea,915,Organic & Dietetic,BioVie,Danone Algeria,8/21/2026 0:31,[],Natural ingredients,"[""organic"". ""dietetic""]"
1046,2515000006,Organic quinoa,440,Organic & Dietetic,BioVie,Danone Algeria,8/17/2026 1:58,[],Natural ingredients,"[""organic"". ""dietetic""]"
1047,2515000007,Chia seeds,370,Organic & Dietetic,BioVie,Danone Algeria,7/14/2026 4:55,[],Natural ingredients,"[""organic"". ""dietetic""]"
1048,2515000008,Oat flakes,760,Organic & Dietetic,BioVie,Danone Algeria,11/9/2026 0:12,[],Natural ingredients,"[""organic"". ""dietetic""]"
1049,2515000009,Protein bar,680,Organic & Dietetic,BioVie,Danone Algeria,6/2/2026 3:39,[],Natural ingredients,"[""organic"". ""dietetic""]"
1050,2515000010,Detox juice,490,Organic & Dietetic,BioVie,Danone Algeria,8/19/2026 11:42,[],Natural ingredients,"[""organic"". ""dietetic""]"
1051,2515000011,Organic green tea,980,Organic & Dietetic,BioVie,Danone Algeria,9/6/2026 15:47,[],Natural ingredients,"[""organic"". ""dietetic""]"
1052,2515000012,Organic quinoa,590,Organic & Dietetic,BioVie,Danone Algeria,5/28/2026 7:42,[],Natural ingredients,"[""organic"". ""dietetic""]"
1053,2515000013,Chia seeds,625,Organic & Dietetic,BioVie,Danone Algeria,1/10/2027 22:04,[],Natural ingredients,"[""organic"". ""dietetic""]"
1054,2515000014,Oat flakes,915,Organic & Dietetic,BioVie,Danone Algeria,8/14/2026 11:06,[],Natural ingredients,"[""organic"". ""dietetic""]"
1055,2515000015,Protein bar,905,Organic & Dietetic,BioVie,Danone Algeria,7/29/2026 16:46,[],Natural ingredients,"[""organic"". ""dietetic""]"
1056,2515000016,Detox juice,520,Organic & Dietetic,BioVie,Danone Algeria,12/18/2026 9:32,[],Natural ingredients,"[""organic"". ""dietetic""]"
1057,2515000017,Organic green tea,990,Organic & Dietetic,BioVie,Danone Algeria,8/20/2026 15:47,[],Natural ingredients,"[""organic"". ""dietetic""]"
1058,2515000018,Organic quinoa,445,Organic & Dietetic,BioVie,Danone Algeria,8/2/2026 19:37,[],Natural ingredients,"[""organic"". ""dietetic""]"
1059,2515000019,Chia seeds,345,Organic & Dietetic,BioVie,Danone Algeria,6/18/2026 8:07,[],Natural ingredients,"[""organic"". ""dietetic""]"
1060,2515000020,Oat flakes,775,Organic & Dietetic,BioVie,Danone Algeria,10/10/2026 19:01,[],Natural ingredients,"[""organic"". ""dietetic""]"
